,time,confidence,inference_time
0,19:58:44,0.5603683590888977,0.058321237564086914
1,19:58:44,0.6298840641975403,0.07251286506652832
2,19:58:44,0.9414019584655762,0.06330418586730957
3,19:58:44,0.9675664901733398,0.07909798622131348
4,19:58:45,0.98996502161026,0.07564854621887207
5,19:58:45,0.9924963712692261,0.0795133113861084
6,19:58:45,0.9949856996536255,0.07700657844543457
7,19:58:45,0.9987958669662476,0.05546212196350098
8,19:58:45,0.994215190410614,0.05427122116088867
9,19:58:45,0.9962952733039856,0.06493353843688965
10,19:58:45,0.9842884540557861,0.06972384452819824
11,19:58:45,0.37249359488487244,0.056409358978271484
12,19:58:45,0.253573477268219,0.05742788314819336
13,19:58:45,0.3706071376800537,0.08532285690307617
14,19:58:45,0.4521273076534271,0.0520627498626709
15,19:58:45,0.9531223177909851,0.05585432052612305
16,19:58:45,0.9299161434173584,0.05399775505065918
17,19:58:45,0.9865277409553528,0.05527806282043457
18,19:58:46,0.8902947306632996,0.057436466217041016
19,19:58:46,0.829755961894989,0.06816601753234863
20,19:58:46,0.7919905781745911,0.07041192054748535
21,19:58:46,0.7615940570831299,0.051357269287109375
22,19:58:46,0.7316802144050598,0.054216623306274414
23,19:58:46,0.7552281022071838,0.05253958702087402
24,19:58:46,0.7121032476425171,0.05330038070678711
25,19:58:46,0.7324697971343994,0.052927494049072266
26,19:58:46,0.7326496243476868,0.054318904876708984
27,19:58:46,0.7977033257484436,0.05583953857421875
28,19:58:46,0.7280197143554688,0.05402016639709473
29,19:58:46,0.7541260123252869,0.05961155891418457
30,19:58:46,0.7519040107727051,0.0836031436920166
31,19:58:46,0.7643336057662964,0.06875944137573242
32,19:58:46,0.7649775743484497,0.06470847129821777
33,19:58:47,0.7700920701026917,0.05733609199523926
34,19:58:47,0.7615346312522888,0.06485486030578613
35,19:58:47,0.7500130534172058,0.06795096397399902
36,19:58:47,0.7763259410858154,0.056363582611083984
37,19:58:47,0.7554287314414978,0.06395697593688965
38,19:58:47,0.8048116564750671,0.05964016914367676
39,19:58:47,0.8086197972297668,0.05984902381896973
40,19:58:47,0.8251833319664001,0.06609702110290527
41,19:58:47,0.8231595158576965,0.05752992630004883
42,19:58:47,0.7983059287071228,0.06228947639465332
43,19:58:47,0.849826991558075,0.0691988468170166
44,19:58:47,0.8211998343467712,0.07031488418579102
45,19:58:47,0.7934960722923279,0.08548474311828613
46,19:58:48,0.7390735149383545,0.0529024600982666
47,19:58:48,0.7554692625999451,0.05561542510986328
48,19:58:48,0.7115463018417358,0.052826642990112305
49,19:58:48,0.7264711856842041,0.05190086364746094
50,19:58:48,0.750079333782196,0.05382418632507324
51,19:58:48,0.6916583180427551,0.05426287651062012
52,19:58:48,0.7306850552558899,0.05487346649169922
53,19:58:48,0.7367527484893799,0.052908897399902344
54,19:58:48,0.7157081961631775,0.05407238006591797
55,19:58:48,0.6996824145317078,0.05336952209472656
56,19:58:48,0.7337729930877686,0.054110050201416016
57,19:58:48,0.7288563251495361,0.060878753662109375
58,19:58:48,0.6832054257392883,0.07268095016479492
59,19:58:48,0.6600613594055176,0.06475710868835449
60,19:58:48,0.6393660306930542,0.056668758392333984
61,19:58:48,0.6289449334144592,0.05673527717590332
62,19:58:49,0.6676695346832275,0.07940793037414551
63,19:58:49,0.6678225994110107,0.05407834053039551
64,19:58:49,0.6758188605308533,0.0556027889251709
65,19:58:49,0.6381858587265015,0.056259870529174805
66,19:58:49,0.5981006026268005,0.05133414268493652
67,19:58:49,0.6348646283149719,0.05571889877319336
68,19:58:49,0.5954592227935791,0.05342578887939453
69,19:58:49,0.6056963205337524,0.052847862243652344
70,19:58:49,0.6165556907653809,0.0545957088470459
71,19:58:49,0.6099643707275391,0.053023338317871094
72,19:58:49,0.5848145484924316,0.05501198768615723
73,19:58:49,0.5868282914161682,0.05348086357116699
74,19:58:49,0.5867027044296265,0.054596900939941406
75,19:58:49,0.6023231148719788,0.0673682689666748
76,19:58:49,0.6556200981140137,0.06766343116760254
77,19:58:50,0.6414529085159302,0.05395245552062988
78,19:58:50,0.6675886511802673,0.06249213218688965
79,19:58:50,0.6579384207725525,0.08602023124694824
80,19:58:50,0.6692870259284973,0.07421469688415527
81,19:58:50,0.670861542224884,0.06802535057067871
82,19:58:50,0.667158305644989,0.06848692893981934
83,19:58:50,0.7011918425559998,0.06841278076171875
84,19:58:50,0.70936518907547,0.07749104499816895
85,19:58:50,0.7135115265846252,0.069610595703125
86,19:58:50,0.7120378613471985,0.06723690032958984
87,19:58:50,0.7017838954925537,0.07902121543884277
88,19:58:50,0.7196921706199646,0.0678098201751709
89,19:58:50,0.729928731918335,0.05342364311218262
90,19:58:51,0.7383825778961182,0.05470395088195801
91,19:58:51,0.7334581613540649,0.05408620834350586
92,19:58:51,0.7472996711730957,0.05282020568847656
93,19:58:51,0.7388968467712402,0.08834958076477051
94,19:58:51,0.7380231022834778,0.07340884208679199
95,19:58:51,0.7372404336929321,0.052730560302734375
96,19:58:51,0.7282203435897827,0.052390098571777344
97,19:58:51,0.7298170924186707,0.05396771430969238
98,19:58:51,0.7724654674530029,0.052831411361694336
99,19:58:51,0.7636865377426147,0.05292654037475586
100,19:58:51,0.7777435183525085,0.07446956634521484
101,19:58:51,0.7650637030601501,0.07013344764709473
102,19:58:51,0.7391864657402039,0.05738687515258789
103,19:58:51,0.7319905757904053,0.05629611015319824
104,19:58:52,0.6965075135231018,0.05318140983581543
105,19:58:52,0.6815723776817322,0.05271029472351074
106,19:58:52,0.6657372713088989,0.05254197120666504
107,19:58:52,0.6725513339042664,0.05446434020996094
108,19:58:52,0.7017617225646973,0.06135201454162598
109,19:58:52,0.7079771757125854,0.05513405799865723
110,19:58:52,0.7017893195152283,0.08988213539123535
111,19:58:52,0.727329432964325,0.06482601165771484
112,19:58:52,0.7216194272041321,0.05184578895568848
113,19:58:52,0.7821234464645386,0.052373647689819336
114,19:58:52,0.7083767652511597,0.05485892295837402
115,19:58:52,0.7625404596328735,0.05789828300476074
116,19:58:52,0.7881594300270081,0.05977678298950195
117,19:58:52,0.6650320887565613,0.06554770469665527
118,19:58:52,0.4779234528541565,0.06306290626525879
119,19:58:53,0.7080581188201904,0.05457043647766113
120,19:58:53,0.9152185916900635,0.07364559173583984
121,19:58:53,0.9658437371253967,0.0773324966430664
122,19:58:53,0.9861297011375427,0.0585787296295166
123,19:58:53,0.9860913157463074,0.06185626983642578
124,19:58:53,0.9734722375869751,0.0669863224029541
125,19:58:53,0.9904266595840454,0.06851363182067871
126,19:58:53,0.9817931056022644,0.051731109619140625
127,19:58:53,0.9890724420547485,0.05215311050415039
128,19:58:53,0.7221407890319824,0.0549311637878418
129,19:58:53,0.7221407890319824,0.0549311637878418
130,19:58:53,0.7221407890319824,0.0549311637878418
131,19:58:53,0.8438655138015747,0.054696083068847656
132,19:58:53,0.9801859855651855,0.053411245346069336
133,19:58:53,0.9443914294242859,0.05586671829223633
134,19:58:56,0.3459985554218292,0.06830358505249023
135,19:58:56,0.5578829646110535,0.059424400329589844
136,19:58:56,0.5578829646110535,0.059424400329589844
137,19:58:56,0.9654819369316101,0.057633161544799805
138,19:58:56,0.9782496094703674,0.08085250854492188
139,19:58:56,0.9860532283782959,0.07537508010864258
140,19:58:56,0.6684800982475281,0.08011579513549805
141,19:58:56,0.6684800982475281,0.08011579513549805
142,19:58:56,0.9998130202293396,0.06545424461364746
143,19:58:56,0.998857855796814,0.053078413009643555
144,19:58:56,0.9980509281158447,0.05107617378234863
145,19:58:56,0.995552122592926,0.05167889595031738
146,19:58:56,0.9976173043251038,0.05359363555908203
147,19:58:56,0.9976173043251038,0.05359363555908203
148,19:58:56,0.9903636574745178,0.07515859603881836
149,19:58:56,0.9693471193313599,0.07252359390258789
150,19:58:56,0.9729825258255005,0.07027864456176758
151,19:58:57,0.9627728462219238,0.06075882911682129
152,19:58:57,0.9238240718841553,0.05479240417480469
153,19:58:57,0.8024495840072632,0.0556797981262207
154,19:58:57,0.45654964447021484,0.06095576286315918
155,19:58:57,0.5411466360092163,0.05322074890136719
156,19:58:57,0.8641806840896606,0.05379319190979004
157,19:58:57,0.9118433594703674,0.053133249282836914
158,19:58:57,0.9059247970581055,0.05071067810058594
159,19:58:57,0.7672474980354309,0.05289196968078613
160,19:58:57,0.6708394885063171,0.05384969711303711
161,19:58:57,0.7198574542999268,0.05614972114562988
162,19:58:57,0.4840470552444458,0.07027363777160645
163,19:58:57,0.3032526671886444,0.06713724136352539
164,19:58:58,0.4178505539894104,0.06529951095581055
165,19:58:58,0.5994653105735779,0.05356574058532715
166,19:58:58,0.6159944534301758,0.054711341857910156
167,19:58:58,0.609047532081604,0.05443978309631348
168,19:58:58,0.7472341060638428,0.05737924575805664
169,19:58:58,0.7582604885101318,0.053697824478149414
170,19:58:58,0.7698197364807129,0.054143667221069336
171,19:58:58,0.7300008535385132,0.05954265594482422
172,19:58:58,0.7288024425506592,0.05964493751525879
173,19:58:58,0.6931788921356201,0.05781364440917969
174,19:58:58,0.6888216137886047,0.05568885803222656
175,19:58:58,0.7050632834434509,0.06152915954589844
176,19:58:58,0.688613772392273,0.07436442375183105
177,19:58:58,0.6483423113822937,0.07406830787658691
178,19:58:58,0.6102805137634277,0.06612825393676758
179,19:58:59,0.4928063452243805,0.07357501983642578
180,19:58:59,0.4167320132255554,0.06390547752380371
181,19:58:59,0.33393949270248413,0.05368995666503906
182,19:58:59,0.29939278960227966,0.06138038635253906
183,19:58:59,0.27457869052886963,0.05320453643798828
184,19:58:59,0.26705121994018555,0.044126033782958984
185,19:58:59,0.26541668176651,0.052782297134399414
186,19:58:59,0.2503793239593506,0.053011178970336914
187,19:58:59,0.26564374566078186,0.0538182258605957
188,19:58:59,0.2515259087085724,0.05238771438598633
189,19:58:59,0.25276288390159607,0.0540621280670166
190,19:58:59,0.2501797676086426,0.0561673641204834
191,19:59:00,0.2645879089832306,0.04966115951538086
192,19:59:00,0.28699737787246704,0.06040167808532715
193,19:59:00,0.3114733397960663,0.06606078147888184
194,19:59:00,0.32221826910972595,0.06507992744445801
195,19:59:00,0.25060808658599854,0.0585169792175293
196,19:59:01,0.2851158678531647,0.07740497589111328
197,19:59:01,0.28354164958000183,0.07700443267822266
198,19:59:01,0.2843632102012634,0.07121586799621582
199,19:59:01,0.26219692826271057,0.07758283615112305
200,19:59:01,0.2788862884044647,0.07024288177490234
201,19:59:01,0.286310076713562,0.07955360412597656
202,19:59:01,0.2601487934589386,0.0641634464263916
203,19:59:01,0.2965896427631378,0.05484962463378906
204,19:59:02,0.29457157850265503,0.0692601203918457
205,19:59:02,0.293154776096344,0.06892132759094238
206,19:59:02,0.2726598381996155,0.07605457305908203
207,19:59:02,0.2545040249824524,0.05888819694519043
208,19:59:02,0.27482911944389343,0.04721570014953613
209,19:59:02,0.31694507598876953,0.05247807502746582
210,19:59:02,0.3532053232192993,0.052039384841918945
211,19:59:02,0.3557550609111786,0.052550315856933594
212,19:59:02,0.3643851578235626,0.057248592376708984
213,19:59:02,0.38304662704467773,0.05405831336975098
214,19:59:03,0.3698728084564209,0.0530242919921875
215,19:59:03,0.3137318193912506,0.05371236801147461
216,19:59:03,0.304546058177948,0.05467510223388672
217,19:59:03,0.29423215985298157,0.06069588661193848
218,19:59:03,0.2873965799808502,0.04860067367553711
219,19:59:03,0.280182808637619,0.07193279266357422
220,19:59:03,0.2836131751537323,0.07349205017089844
221,19:59:03,0.26976263523101807,0.07719612121582031
222,19:59:03,0.2716372013092041,0.051735639572143555
223,19:59:03,0.2615339457988739,0.054744720458984375
224,19:59:03,0.26318228244781494,0.04514765739440918
225,19:59:03,0.2729533612728119,0.05118274688720703
226,19:59:03,0.2839498519897461,0.052870750427246094
227,19:59:03,0.32083192467689514,0.055594444274902344
228,19:59:04,0.3409361243247986,0.052774906158447266
229,19:59:04,0.34186792373657227,0.06327939033508301
230,19:59:04,0.32376810908317566,0.061859846115112305
231,19:59:04,0.3121374845504761,0.06613636016845703
232,19:59:04,0.283009797334671,0.06349444389343262
233,19:59:04,0.280479371547699,0.06235527992248535
234,19:59:04,0.2693246603012085,0.05718803405761719
235,19:59:04,0.25200536847114563,0.06966400146484375
236,19:59:04,0.2653716504573822,0.09172439575195312
237,19:59:04,0.29308268427848816,0.05627775192260742
238,19:59:04,0.3023986518383026,0.05289101600646973
239,19:59:04,0.29480472207069397,0.05550098419189453
240,19:59:04,0.2629868984222412,0.05047726631164551
241,19:59:04,0.2600233554840088,0.052123308181762695
242,19:59:05,0.2714622914791107,0.0545804500579834
243,19:59:05,0.2947666347026825,0.05332779884338379
244,19:59:05,0.26191624999046326,0.05197286605834961
245,19:59:05,0.31350788474082947,0.062082529067993164
246,19:59:05,0.3716546595096588,0.054700374603271484
247,19:59:05,0.40592700242996216,0.05171561241149902
248,19:59:05,0.4043753445148468,0.0592193603515625
249,19:59:05,0.5119781494140625,0.053104400634765625
250,19:59:05,0.5396426320075989,0.05795001983642578
251,19:59:05,0.575318455696106,0.05278158187866211
252,19:59:05,0.5799403190612793,0.0716855525970459
253,19:59:05,0.6058263182640076,0.08486676216125488
254,19:59:05,0.6967067122459412,0.05960440635681152
255,19:59:05,0.6918981671333313,0.05240368843078613
256,19:59:05,0.685265839099884,0.05236244201660156
257,19:59:06,0.66050785779953,0.053537607192993164
258,19:59:06,0.6522422432899475,0.054137468338012695
259,19:59:06,0.5893411040306091,0.051885128021240234
260,19:59:06,0.569072425365448,0.060118675231933594
261,19:59:06,0.5299999713897705,0.0529322624206543
262,19:59:06,0.479778915643692,0.0512232780456543
263,19:59:06,0.4685831665992737,0.0510406494140625
264,19:59:06,0.47365450859069824,0.05404090881347656
265,19:59:06,0.4905330240726471,0.05277061462402344
266,19:59:06,0.5080043077468872,0.056638240814208984
267,19:59:06,0.5438603162765503,0.051587581634521484
268,19:59:06,0.5391706824302673,0.05358409881591797
269,19:59:06,0.5328317284584045,0.05908560752868652
270,19:59:06,0.5191801190376282,0.08320903778076172
271,19:59:06,0.5007649064064026,0.0690605640411377
272,19:59:07,0.48657527565956116,0.053728342056274414
273,19:59:07,0.4721774756908417,0.05936861038208008
274,19:59:07,0.39331069588661194,0.06099295616149902
275,19:59:07,0.41121870279312134,0.07682561874389648
276,19:59:07,0.4058651030063629,0.07300496101379395
277,19:59:07,0.4086054563522339,0.05980825424194336
278,19:59:07,0.41081562638282776,0.06743454933166504
279,19:59:07,0.3959094285964966,0.0733797550201416
280,19:59:07,0.39619025588035583,0.07326650619506836
281,19:59:07,0.3777692914009094,0.06348204612731934
282,19:59:07,0.3692041039466858,0.05087995529174805
283,19:59:07,0.34203365445137024,0.062424659729003906
284,19:59:07,0.2891855239868164,0.06643438339233398
285,19:59:08,0.29205429553985596,0.08120107650756836
286,19:59:08,0.2903839349746704,0.0648198127746582
287,19:59:08,0.30700376629829407,0.06284403800964355
288,19:59:08,0.3029510974884033,0.05859994888305664
289,19:59:08,0.2972950041294098,0.052941083908081055
290,19:59:08,0.30500805377960205,0.0524439811706543
291,19:59:08,0.3174770772457123,0.054032325744628906
292,19:59:08,0.3326546847820282,0.0511479377746582
293,19:59:08,0.33961400389671326,0.05141019821166992
294,19:59:08,0.30036690831184387,0.05528998374938965
295,19:59:08,0.29482388496398926,0.05296945571899414
296,19:59:08,0.2870385944843292,0.050390005111694336
297,19:59:08,0.28984060883522034,0.05314493179321289
298,19:59:08,0.2686036229133606,0.05384325981140137
299,19:59:08,0.28237107396125793,0.05223989486694336
300,19:59:08,0.2831788957118988,0.05379199981689453
301,19:59:09,0.28415194153785706,0.07984256744384766
302,19:59:09,0.297209233045578,0.053171634674072266
303,19:59:09,0.291989266872406,0.08313488960266113
304,19:59:09,0.33894747495651245,0.06750631332397461
305,19:59:09,0.3426229953765869,0.04966259002685547
